C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_36_813.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_36_813.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_36_813.jpg,-1,0,0,8.560881E-06
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_36_916.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_36_916.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_36_916.jpg,-1,0.1530912,0,0.1201241
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_36_989.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_36_989.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_36_989.jpg,-1,0.3720126,0,0.3385277
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_37_084.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_37_084.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_37_084.jpg,-1,0.6227272,0,0.8110528
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_37_183.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_37_183.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_37_183.jpg,-1,0.9308568,0,1.943591
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_37_277.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_37_277.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_37_277.jpg,0,1,0,3.043106
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_37_378.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_37_378.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_37_378.jpg,0,1,0,4.221635
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_37_481.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_37_481.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_37_481.jpg,0,1,0,5.385153
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_37_584.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_37_584.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_37_584.jpg,0,1,0,6.537485
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_37_684.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_37_684.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_37_684.jpg,0,1,0,7.678639
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_37_790.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_37_790.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_37_790.jpg,0,1,0,8.808717
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_37_891.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_37_891.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_37_891.jpg,0,1,0,9.927757
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_37_989.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_37_989.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_37_989.jpg,-0.25,1,0,11.01652
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_38_098.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_38_098.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_38_098.jpg,-0.5000001,1,0,11.87237
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_38_206.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_38_206.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_38_206.jpg,-0.8000001,1,0,13.04084
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_38_314.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_38_314.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_38_314.jpg,-1,1,0,14.1065
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_38_405.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_38_405.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_38_405.jpg,0,1,0,14.88166
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_38_514.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_38_514.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_38_514.jpg,0,1,0,16.09149
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_38_615.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_38_615.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_38_615.jpg,-0.25,1,0,17.30756
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_38_723.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_38_723.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_38_723.jpg,0,1,0,18.14756
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_38_827.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_38_827.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_38_827.jpg,0,1,0,19.33356
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_38_931.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_38_931.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_38_931.jpg,-0.1,1,0,20.22766
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_39_042.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_39_042.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_39_042.jpg,-0.4,1,0,21.36947
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_39_136.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_39_136.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_39_136.jpg,0,1,0,22.39612
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_39_238.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_39_238.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_39_238.jpg,0,1,0,23.35285
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_39_339.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_39_339.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_39_339.jpg,-0.25,1,0,24.31021
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_39_448.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_39_448.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_39_448.jpg,-0.5000001,1,0,25.14053
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_39_539.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_39_539.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_39_539.jpg,0,1,0,25.97219
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_39_636.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_39_636.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_39_636.jpg,0,1,0,26.90351
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_39_736.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_39_736.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_39_736.jpg,-0.15,1,0,27.83645
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_39_835.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_39_835.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_39_835.jpg,-0.4,1,0,28.68087
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_39_936.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_39_936.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_39_936.jpg,0,1,0,29.5864
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_40_034.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_40_034.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_40_034.jpg,0,1,0,30.19032
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_40_132.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_40_132.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_40_132.jpg,0,1,0,30.19029
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_40_232.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_40_232.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_40_232.jpg,-0.1,1,0,30.18813
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_40_332.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_40_332.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_40_332.jpg,0,1,0,30.19092
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_40_431.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_40_431.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_40_431.jpg,0,1,0,30.1902
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_40_531.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_40_531.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_40_531.jpg,0,1,0,30.1903
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_40_634.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_40_634.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_40_634.jpg,-0.15,1,0,30.18471
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_40_706.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_40_706.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_40_706.jpg,-0.3,1,0,30.16964
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_40_789.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_40_789.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_40_789.jpg,-0.5000001,1,0,30.14563
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_40_918.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_40_918.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_40_918.jpg,0,1,0,30.18945
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_41_027.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_41_027.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_41_027.jpg,0,1,0,30.1902
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_41_143.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_41_143.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_41_143.jpg,-0.15,1,0,30.18526
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_41_258.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_41_258.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_41_258.jpg,-0.45,1,0,30.15228
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_41_372.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_41_372.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_41_372.jpg,0,1,0,30.18887
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_41_486.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_41_486.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_41_486.jpg,0,1,0,30.1902
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_41_603.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_41_603.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_41_603.jpg,-0.15,1,0,30.18536
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_41_718.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_41_718.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_41_718.jpg,-0.45,1,0,30.15232
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_41_843.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_41_843.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_41_843.jpg,0,1,0,30.18942
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_41_967.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_41_967.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_41_967.jpg,0,1,0,30.19024
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_42_083.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_42_083.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_42_083.jpg,-0.15,1,0,30.18509
C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\center_2022_05_29_19_49_42_187.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\left_2022_05_29_19_49_42_187.jpg,C:\Users\mahsu\Desktop\DeepVisionProjects\SelfDrivingSimulation\simulation_data\IMG\right_2022_05_29_19_49_42_187.jpg,0,1,0,30.19057
